RecNum,EQID,EQName,Year,MoDay,StationName,StaSeqNum,StaID,M,Dip,Rake,Ztor,W,Rjb,Rrup,Azimuth,Vs30,VsFlag,Z1.0,Z1.5,Z2.5,PGA,PGV,PGD,T0.010S,T0.020S,T0.030S,T0.040S,T0.050S,T0.075S,T0.100S,T0.150S,T0.200S,T0.250S,T0.300S,T0.400S,T0.500S,T0.750S,T1.000S,T1.500S,T2.000S,T3.000S,T4.000S,T5.000S,T7.500S,T10.000S
636,113,Whittier Narrows-01,1987,1001,LA - N Faring Rd,525,90016,5.99,30,150,14.5,6,27.94,31.47,-2.23,255,1,320,306,320,0.05071212,2.62883,0.276243,0.05218604,0.05238352,0.05329492,0.05376909,0.05540147,0.0772934,0.111421,0.199213,0.125786,0.08725284,0.09244822,0.07189712,0.06571238,0.04479107,0.02611996,0.01235775,0.00452015,0.001804101,0.000880814,0.000536969,0.000215071,0.000115207
637,113,Whittier Narrows-01,1987,1001,LA - N Figueroa St,534,90032,5.99,30,150,14.5,6,6,16.53,40.94,405.1889,0,320,475,1939,0.149942,10.9017,1.47993,0.15097,0.151599,0.165667,0.158139,0.178407,0.276365,0.322052,0.368387,0.277786,0.307931,0.315389,0.360305,0.565913,0.280788,0.112156,0.0598218,0.03223173,0.0109099,0.005302373,0.003006045,0.001160247,0.000628571
638,113,Whittier Narrows-01,1987,1001,LA - N Westmoreland,530,90021,5.99,30,150,14.5,6,15.34,21.11,1.12,315.06,1,224,637,2574,0.200567,9.05923,0.787337,0.204779,0.205902,0.211971,0.215868,0.226787,0.281724,0.387016,0.644072,0.558458,0.537741,0.471411,0.243633,0.245517,0.134687,0.08030508,0.03896374,0.01396766,0.004274993,0.002430211,0.001462483,0.000575325,0.000320765
639,113,Whittier Narrows-01,1987,1001,LA - Obregon Park,337,24400,5.99,30,150,14.5,6,4.5,15.18,-37.31,349.43,1,549,1155,3278,0.424171,19.1565,2.34829,0.425177,0.432627,0.434857,0.468885,0.603394,0.766574,0.867029,1.042,1.31372,0.724477,0.634525,0.623867,0.457547,0.300446,0.23898,0.09468972,0.04024889,0.0141034,0.006930527,0.004158449,0.001742166,0.000961139
640,113,Whittier Narrows-01,1987,1001,LA - S Grand Ave,531,90022,5.99,30,150,14.5,6,14.46,20.48,-32.85,308.64509,0,1077,2240,4659,0.185105,8.81901,1.16508,0.189418,0.189889,0.213378,0.214842,0.245991,0.382813,0.488045,0.527266,0.562844,0.36475,0.399656,0.203252,0.275113,0.166773,0.122419,0.03784006,0.01724992,0.008387376,0.003948179,0.002472901,0.0008785,0.00048296
641,113,Whittier Narrows-01,1987,1001,LA - Saturn St,584,90091,5.99,30,150,14.5,6,20.35,24.99,-12.91,308.71,1,737,1542,3317,0.123198,4.81452,0.677164,0.124973,0.125495,0.131168,0.127428,0.141343,0.193633,0.285329,0.50195,0.28565,0.173413,0.232759,0.143923,0.13105,0.06366672,0.05086592,0.02990999,0.01593105,0.008449529,0.003319653,0.0019267,0.000724868,0.000341167
642,113,Whittier Narrows-01,1987,1001,LA - W 70th St,532,90023,5.99,30,150,14.5,6,16.77,22.17,-41.8,294.247,0,1249,2600,5345,0.156574,13.4409,1.87797,0.158271,0.1599,0.160784,0.159309,0.168104,0.21081,0.295586,0.395388,0.518292,0.450353,0.348406,0.307888,0.484048,0.285069,0.197155,0.07990372,0.03660621,0.01314715,0.00724696,0.003679525,0.001416108,0.000780247
643,113,Whittier Narrows-01,1987,1001,LA - Wonderland Ave,526,90017,5.99,30,150,14.5,6,23.4,27.64,6.14,1222.52,1,7.5,10.7,36.8,0.0410548,1.59102,0.151314,0.0421767,0.04229714,0.04810369,0.04863732,0.05383515,0.08288641,0.09827996,0.106738,0.102845,0.06453451,0.08066586,0.05610364,0.04695731,0.03194267,0.01135178,0.006157626,0.002252816,0.001007399,0.000461147,0.00027589,0.000113014,6.17E-05
644,113,Whittier Narrows-01,1987,1001,LB - Harbor Admin FF,289,14395,5.99,30,150,14.5,6,34.1,37.05,-89.75,229.787,0,624,1280,3969,0.06021761,5.62957,0.810939,0.06027241,0.06092573,0.06098746,0.06329261,0.06658629,0.07249311,0.105153,0.144443,0.12717,0.131933,0.111728,0.09668177,0.159662,0.148412,0.08967502,0.02572719,0.0155065,0.006698628,0.003875867,0.001477447,0.000583512,0.000327536
645,113,Whittier Narrows-01,1987,1001,LB - Orange Ave,573,90080,5.99,30,150,14.5,6,19.8,24.54,-88.83,270.19,0,1231,2558,5602,0.215225,20.7984,3.21094,0.217504,0.219012,0.218128,0.216918,0.226036,0.267913,0.314162,0.38896,0.474605,0.564898,0.561882,0.37724,0.404319,0.43559,0.301461,0.08742887,0.03862832,0.01964547,0.01307956,0.006470115,0.002439566,0.001240217
646,113,Whittier Narrows-01,1987,1001,LB - Rancho Los Cerritos,287,14242,5.99,30,150,14.5,6,24.61,28.56,-87.08,405.1889,0,854,1774,3583,0.189963,16.2707,2.63443,0.190018,0.193726,0.201105,0.220863,0.208577,0.251482,0.318123,0.354672,0.431562,0.620946,0.502806,0.288312,0.433373,0.366521,0.224777,0.06349528,0.03001307,0.01214721,0.007716483,0.004483885,0.001936611,0.001077777
647,113,Whittier Narrows-01,1987,1001,LB - Recreation Park,286,14241,5.99,30,150,14.5,6,30.4,33.68,-90,370.789,0,761,1593,3508,0.05095233,4.86721,1.21227,0.05103228,0.05184957,0.05279922,0.05349537,0.06274326,0.08346218,0.134589,0.124141,0.155734,0.109189,0.104277,0.08715102,0.123902,0.09643191,0.0752916,0.02954723,0.02197558,0.01527708,0.004587003,0.002714767,0.000992033,0.000519959
648,113,Whittier Narrows-01,1987,1001,La Crescenta - New York,555,90060,5.99,30,150,14.5,6,19.28,26.04,51.63,445.98306,0,82,247,320,0.153109,12.0649,1.46823,0.156007,0.157369,0.163875,0.159197,0.16705,0.213722,0.337908,0.352749,0.314734,0.287413,0.272905,0.284772,0.416433,0.281594,0.105042,0.03673264,0.019274,0.006873765,0.003839594,0.00260349,0.001168183,0.000640481
649,113,Whittier Narrows-01,1987,1001,La Habra - Briarcliff,568,90074,5.99,30,150,14.5,6,14.17,20.28,-120.94,361.1677,0,837,1725,3253,0.153579,7.63352,1.85318,0.155753,0.156788,0.161657,0.160914,0.165756,0.207944,0.234066,0.339262,0.36934,0.342646,0.371355,0.381644,0.202276,0.09981145,0.09057511,0.0434042,0.02958229,0.01675261,0.007386176,0.004097614,0.001572392,0.000822847
650,113,Whittier Narrows-01,1987,1001,La Puente - Rimgrove Av,566,90072,5.99,30,150,14.5,6,10.24,17.75,178.69,308.64509,0,176,403,2360,0.128997,6.02193,0.707698,0.131581,0.132538,0.133813,0.131693,0.140372,0.183325,0.270368,0.341406,0.336644,0.348405,0.330796,0.297836,0.161249,0.075454,0.0407142,0.01783335,0.01048138,0.006009804,0.003785125,0.002628315,0.001037248,0.000339634
651,113,Whittier Narrows-01,1987,1001,Lake Hughes #1,320,24271,5.99,30,150,14.5,6,69.59,71.75,58.6,425.34,1,0,0,0,0.03503411,1.99039,0.191419,0.03509779,0.03526729,0.03575514,0.03702724,0.03903525,0.04688531,0.05429187,0.07222752,0.08758564,0.09787683,0.08534171,0.1143,0.05663341,0.05027697,0.01754508,0.004374146,0.002142943,0.000908645,0.000498159,0.000314825,0.000138006,7.77E-05
652,113,Whittier Narrows-01,1987,1001,Lakewood - Del Amo Blvd,577,90084,5.99,30,150,14.5,6,22.4,26.68,-90,234.88254,0,1233,2540,5396,0.233917,19.3743,3.58555,0.235398,0.236766,0.232742,0.235209,0.241556,0.277778,0.471027,0.559099,0.387778,0.524137,0.522428,0.451678,0.545496,0.516619,0.237761,0.07850298,0.04218832,0.02314503,0.01196603,0.006961887,0.002703469,0.001493542
653,113,Whittier Narrows-01,1987,1001,Lancaster - Med Off FF,347,24526,5.99,30,150,14.5,6,65.32,67.62,78.44,271.441,0,0,0,0,0.06415574,2.55768,0.15974,0.06421027,0.06472172,0.0659988,0.0683139,0.07163708,0.0859867,0.144603,0.170776,0.15487,0.156053,0.186344,0.128694,0.07297624,0.04639899,0.01685138,0.006601037,0.002226052,0.000862852,0.000415877,0.000261674,0.000114925,6.46E-05
654,113,Whittier Narrows-01,1987,1001,Lawndale - Osage Ave,540,90045,5.99,30,150,14.5,6,26.31,30.04,-52.04,361.1677,0,761,1600,4234,0.06041785,4.91421,0.795038,0.06071956,0.0611404,0.06049038,0.06099645,0.06425531,0.08607154,0.135567,0.124845,0.125754,0.10822,0.156933,0.117701,0.108381,0.130778,0.08902781,0.0344827,0.01634985,0.005872469,0.002838834,0.001636527,0.000597315,0.000309825
655,113,Whittier Narrows-01,1987,1001,Leona Valley #5 - Ritter,314,24055,5.99,30,150,14.5,6,56.48,59.13,70.9,445.98306,0,0,0,0,0.04890841,2.31249,0.162817,0.04899662,0.04953754,0.04948759,0.05285323,0.05656467,0.05578291,0.07346808,0.109828,0.172704,0.121271,0.152273,0.06919246,0.04409039,0.04410781,0.01524779,0.004664954,0.001762273,0.000776862,0.000423335,0.000266051,0.000117425,6.62E-05
656,113,Whittier Narrows-01,1987,1001,Leona Valley #6,331,24309,5.99,30,150,14.5,6,56.97,59.6,70.71,327.44,1,0,0,0,0.04656561,1.83984,0.123371,0.04665786,0.0474438,0.0486533,0.05215161,0.05725145,0.08802807,0.125901,0.102238,0.104835,0.09122636,0.104859,0.09978129,0.04811762,0.0234085,0.009642406,0.002812259,0.001455196,0.000577785,0.00032041,0.000202456,8.91E-05,5.08E-05
657,113,Whittier Narrows-01,1987,1001,Malibu - Las Flores Canyon,545,90050,5.99,30,150,14.5,6,46.43,48.64,-11.28,622.859,0,NA,NA,NA,0.05520754,2.11584,0.249656,0.05624548,0.05658364,0.05530658,0.05751411,0.0584689,0.07642262,0.104996,0.142691,0.135597,0.12523,0.110185,0.06403492,0.04596343,0.02544341,0.012844,0.00773678,0.003720145,0.002169513,0.000958338,0.000692376,0.000280302,0.000120528
658,113,Whittier Narrows-01,1987,1001,Malibu - Point Dume Sch,335,24396,5.99,30,150,14.5,6,61.54,63.23,-14.2,349.54,1,0,0,0,0.04278455,2.28447,0.245794,0.0428064,0.04328427,0.04388477,0.04510865,0.05038659,0.06375366,0.07676475,0.101596,0.113719,0.107585,0.119737,0.08882843,0.07216851,0.0512619,0.02846344,0.009428876,0.006061697,0.001437573,0.000748329,0.00042714,0.000180781,0.000100654
659,113,Whittier Narrows-01,1987,1001,Malibu - W Pacific Cst Hwy,546,90051,5.99,30,150,14.5,6,60.35,62.07,-13.12,376.073,0,0,0,0,0.03858184,2.25306,0.241627,0.03878836,0.03899911,0.0392459,0.03934411,0.04003565,0.05231082,0.06348263,0.09674892,0.083905,0.08186968,0.108314,0.0815059,0.06093867,0.05659054,0.02658049,0.009996956,0.004822297,0.001644689,0.000669326,0.000377891,0.000178333,9.98E-05
661,113,Whittier Narrows-01,1987,1001,"Mill Creek, Angeles Nat For",557,90062,5.99,30,150,14.5,6,32.36,36.79,87.71,684.935,0,NA,NA,NA,0.07999814,3.71492,0.356801,0.08128099,0.08162136,0.08461445,0.08620452,0.08947386,0.135092,0.190848,0.326296,0.224947,0.144555,0.144094,0.190564,0.187762,0.09015868,0.03810511,0.01431706,0.005948413,0.001936221,0.000963597,0.000613814,0.000266616,0.000146132
662,113,Whittier Narrows-01,1987,1001,Moorpark - Fire Sta,325,24283,5.99,30,150,14.5,6,72.62,74.69,10.87,405.1889,0,300,310,2458,0.04122942,2.78729,0.255524,0.04125546,0.04144725,0.04180565,0.04245374,0.04290999,0.04719157,0.05296364,0.100906,0.125716,0.120922,0.142595,0.09175031,0.09101437,0.07151309,0.02881118,0.01065866,0.004735478,0.001322834,0.000699519,0.000430472,0.000187029,0.000103928
663,113,Whittier Narrows-01,1987,1001,Mt Wilson - CIT Seis Sta,336,24399,5.99,30,150,14.5,6,14.5,22.73,90,821.68948,0,0,0,0,0.163433,3.96223,0.303765,0.1659,0.17681,0.210958,0.328151,0.37782,0.305516,0.30459,0.495512,0.377906,0.195043,0.13311,0.101767,0.06583675,0.05358041,0.03558303,0.01318071,0.005948705,0.001603335,0.000818937,0.00050929,0.000224382,0.000124181
664,113,Whittier Narrows-01,1987,1001,N Hollywood - Coldwater Can,518,90009,5.99,30,150,14.5,6,28.37,33.11,21.19,445.98306,0,596,1080,2596,0.170886,9.53829,1.06497,0.172761,0.173939,0.174399,0.175293,0.177569,0.258386,0.292705,0.247097,0.387813,0.400575,0.47417,0.431146,0.354649,0.158802,0.07937247,0.04104777,0.02182824,0.006803538,0.003214417,0.001949622,0.000959438,0.000459476
665,113,Whittier Narrows-01,1987,1001,Newhall - Fire Sta,324,24279,5.99,30,150,14.5,6,49.18,52.2,35.32,269.14,1,NA,1120,NA,0.06306651,3.09538,0.382303,0.06318155,0.06356546,0.06426344,0.0655579,0.06727995,0.07282089,0.09112134,0.136687,0.163281,0.159265,0.182998,0.114023,0.100825,0.04777017,0.03899472,0.03058351,0.008569253,0.002199952,0.001119029,0.000646347,0.000281086,0.000156705
666,113,Whittier Narrows-01,1987,1001,Newhall - W Pico Canyon Rd.,551,90056,5.99,30,150,14.5,6,55.93,58.61,29.94,285.93,1,318,1192,3344,0.07013809,4.63792,0.392218,0.07068521,0.07133552,0.07015713,0.07070075,0.07170764,0.08050086,0.09116349,0.219986,0.212218,0.203635,0.228533,0.131431,0.194874,0.06548039,0.03123755,0.01933532,0.01035482,0.003532512,0.001620569,0.001025978,0.000313424,0.0001653
667,113,Whittier Narrows-01,1987,1001,Northridge - 17645 Saticoy St,512,90003,5.99,30,150,14.5,6,38.04,41.69,16,280.86,1,556,1303,3174,0.144314,6.7863,0.767834,0.146471,0.147469,0.144811,0.144349,0.149324,0.186851,0.30713,0.277265,0.395869,0.428468,0.390057,0.218582,0.182863,0.07569706,0.05668535,0.03310376,0.02249544,0.0072771,0.003541688,0.002236426,0.000943804,0.000503421
668,113,Whittier Narrows-01,1987,1001,"Norwalk - Imp Hwy, S Grnd",107,634,5.99,30,150,14.5,6,14.37,20.42,-90,270.19,0,1040,2165,4218,0.170565,15.272,3.14752,0.170734,0.175395,0.179616,0.184127,0.194176,0.222824,0.286138,0.323993,0.301764,0.300408,0.244024,0.267272,0.443505,0.283225,0.152609,0.05504166,0.04379707,0.02681476,0.01334454,0.006737965,0.002451043,0.001336944
670,113,Whittier Narrows-01,1987,1001,Pacific Palisades - Sunset,544,90049,5.99,30,150,14.5,6,38.7,41.32,-12.09,445.98306,0,160,320,366.48,0.04826254,1.96446,0.294946,0.04881331,0.04918815,0.05021567,0.04984808,0.05091203,0.06789656,0.09199827,0.138338,0.213256,0.139008,0.104152,0.07742651,0.04247386,0.02177427,0.01729924,0.01105465,0.003874018,0.002411433,0.001322345,0.000705328,0.000238217,0.000128396
671,113,Whittier Narrows-01,1987,1001,Pacoima Kagel Canyon,316,24088,5.99,30,150,14.5,6,31.59,36.11,40.5,508.08,1,129,231,1295,0.156389,7.20502,0.678691,0.156891,0.159086,0.163809,0.171107,0.179895,0.232728,0.286689,0.355539,0.328152,0.276752,0.368161,0.19411,0.269715,0.134871,0.09230702,0.03270698,0.01887254,0.004245836,0.00199759,0.001249838,0.000505499,0.000272483
672,113,Whittier Narrows-01,1987,1001,Pacoima Kagel Canyon USC,514,90005,5.99,30,150,14.5,6,31.8,36.29,29.58,271.441,0,752,2229,2483,0.132919,6.97589,0.802048,0.135502,0.136695,0.136857,0.142152,0.151289,0.216106,0.327497,0.331173,0.465669,0.355559,0.256676,0.253084,0.197679,0.115776,0.06769133,0.03836882,0.01688071,0.005618203,0.002611051,0.001454813,0.00059214,0.000326459
673,113,Whittier Narrows-01,1987,1001,Panorama City - Roscoe,516,90007,5.99,30,150,14.5,6,32.13,36.55,23.31,271.441,0,NA,NA,NA,0.107124,7.11914,1.09526,0.108255,0.109297,0.10639,0.109042,0.113825,0.141301,0.193884,0.338446,0.286176,0.23888,0.317168,0.281168,0.269738,0.114541,0.07020706,0.04371842,0.02609287,0.006450828,0.003837823,0.002023003,0.000933855,0.000505923
674,113,Whittier Narrows-01,1987,1001,Pasadena - Brown Gym,492,80046,5.99,30,150,14.5,6,4.3,17.3,88.19,370.789,0,NA,NA,NA,0.151554,10.8609,1.56177,0.151634,0.153247,0.158044,0.166534,0.177652,0.231864,0.302007,0.375928,0.44305,0.533854,0.365299,0.31506,0.245932,0.322538,0.130796,0.06569082,0.04212724,0.0105543,0.005018761,0.002928946,0.001189179,0.000653952
676,113,Whittier Narrows-01,1987,1001,Pasadena - CIT Bridge Lab,498,80052,5.99,30,150,14.5,6,4.3,17.3,88.19,370.789,0,NA,NA,NA,0.160688,11.9715,1.97895,0.16118,0.163411,0.175321,0.193725,0.216061,0.293165,0.297703,0.447021,0.411713,0.394464,0.294583,0.358754,0.302929,0.352656,0.123594,0.05909425,0.04653236,0.01569217,0.006472066,0.003468597,0.001445004,0.000807119
677,113,Whittier Narrows-01,1987,1001,Pasadena - CIT Calif Blvd,493,80047,5.99,30,150,14.5,6,4.3,17.3,88.19,370.789,0,NA,NA,NA,0.225337,12.8722,1.62129,0.226538,0.229263,0.246068,0.260531,0.266976,0.321435,0.572953,0.601205,0.785506,0.778444,0.446573,0.374176,0.237114,0.336201,0.122832,0.05730246,0.03490613,0.01190402,0.005238687,0.002927783,0.001196224,0.000663985
678,113,Whittier Narrows-01,1987,1001,Pasadena - CIT Indust. Rel,497,80051,5.99,30,150,14.5,6,4.3,17.3,88.19,370.789,0,NA,NA,NA,0.240969,11.7947,1.46944,0.241454,0.244327,0.247844,0.272075,0.308568,0.396444,0.601888,0.832049,0.598576,0.47023,0.29255,0.291243,0.232754,0.329461,0.118806,0.05917672,0.02736446,0.009948586,0.004424932,0.002543202,0.001068375,0.000603749
679,113,Whittier Narrows-01,1987,1001,Pasadena - CIT Keck Lab,495,80049,5.99,30,150,14.5,6,4.3,17.3,88.19,370.789,0,114,178,320,0.160641,10.3223,1.73056,0.161718,0.167066,0.197771,0.230524,0.224412,0.34434,0.372726,0.361603,0.371094,0.441881,0.262021,0.270454,0.216236,0.255284,0.08158679,0.05674301,0.03259563,0.01070848,0.004764796,0.002926385,0.001278165,0.000710149
680,113,Whittier Narrows-01,1987,1001,Pasadena - CIT Kresge Lab,500,80054,5.99,30,150,14.5,6,6.77,18.12,62.17,969.07,1,5.7,12.2,NA,0.101723,6.34934,0.682021,0.102388,0.106718,0.113873,0.124753,0.147677,0.18314,0.170849,0.15099,0.172002,0.196377,0.23555,0.229989,0.169537,0.118741,0.04208416,0.02680366,0.01445367,0.004212629,0.002094197,0.001243225,0.000510747,0.000278611
681,113,Whittier Narrows-01,1987,1001,Pasadena - CIT Lura St,494,80048,5.99,30,150,14.5,6,4.3,17.3,88.19,370.789,0,NA,NA,NA,0.330758,13.7856,1.77444,0.332037,0.352454,0.35118,0.378352,0.498968,0.765517,0.850019,1.22047,0.670166,0.617881,0.483066,0.545986,0.362807,0.351751,0.117482,0.06995308,0.04106802,0.01302688,0.005887678,0.00337105,0.001344536,0.000732596
682,113,Whittier Narrows-01,1987,1001,Pasadena - CIT Mudd Lab,496,80050,5.99,30,150,14.5,6,4.3,17.3,88.19,370.789,0,NA,NA,NA,0.15024,11.8674,1.7106,0.150512,0.15324,0.167219,0.203411,0.195482,0.286665,0.473499,0.37037,0.346882,0.444106,0.334714,0.399576,0.298045,0.332437,0.112553,0.07558119,0.04330747,0.01149716,0.00530572,0.003048989,0.001252566,0.000700157
683,113,Whittier Narrows-01,1987,1001,Pasadena - Old House Rd,588,90095,5.99,30,150,14.5,6,8.03,19.17,90,455.3754,0,200,502,1198,0.262175,9.41477,1.31458,0.266301,0.267606,0.264911,0.279587,0.276108,0.346857,0.557185,0.828344,0.714562,0.495854,0.541452,0.259096,0.252033,0.185256,0.101604,0.04653923,0.02109282,0.009203499,0.004026964,0.002478402,0.001021221,0.000555834
684,113,Whittier Narrows-01,1987,1001,Playa Del Rey - Saran,542,90047,5.99,30,150,14.5,6,29.42,32.8,-31.08,405.1889,0,765,1600,1990,0.03145844,2.20634,0.404038,0.03190011,0.03200243,0.03252667,0.03306091,0.03732467,0.05305836,0.06571458,0.09507139,0.07441954,0.08552169,0.08425888,0.09188552,0.0823279,0.04541365,0.03572753,0.01819851,0.01046854,0.003518969,0.001521026,0.000967234,0.000310282,0.00017091
685,113,Whittier Narrows-01,1987,1001,Pomona - 4th & Locust FF,302,23525,5.99,30,150,14.5,6,25.11,29.65,165.95,229.787,0,300,720,960,0.06292081,2.84754,0.287049,0.06314693,0.06416538,0.06590521,0.07586232,0.08014449,0.124272,0.162168,0.181469,0.104874,0.119973,0.09338821,0.114932,0.06118486,0.04550066,0.02156658,0.01733644,0.005911841,0.00165234,0.000810811,0.000491214,0.000210439,0.000116189
686,113,Whittier Narrows-01,1987,1001,Rancho Cucamonga - FF,301,23497,5.99,30,150,14.5,6,40.96,44.54,160.19,390.18,1,381,820,1160,0.05543426,1.47599,0.171685,0.05571311,0.06213255,0.08272114,0.113994,0.208009,0.131597,0.14971,0.12889,0.111562,0.07726382,0.06168899,0.04785957,0.04745601,0.02181422,0.02295072,0.0115859,0.004547571,0.001097263,0.000473496,0.000295884,0.000126648,7.06E-05
687,113,Whittier Narrows-01,1987,1001,Rancho Palos Verdes - Luconia,539,90044,5.99,30,150,14.5,6,39.7,42.26,-72.12,508.83,1,0,0,0,0.02012001,1.96298,0.271037,0.02040666,0.0205105,0.02041704,0.0204217,0.02223184,0.03548979,0.04339344,0.05735116,0.04406361,0.04097604,0.04881046,0.05605264,0.05020586,0.05881763,0.04909995,0.01057213,0.004251335,0.001958733,0.000825323,0.000527402,0.0002016,0.000112763
688,113,Whittier Narrows-01,1987,1001,Riverside Airport,275,13123,5.99,30,150,14.5,6,54.58,56.48,-179.73,370.789,0,240,640,760,0.04876386,1.37505,0.04725462,0.04914707,0.05400876,0.08103926,0.09229489,0.0917244,0.09394738,0.110549,0.138766,0.182254,0.101942,0.06851381,0.02643283,0.01126822,0.004453515,0.002127608,0.000870068,0.000486266,0.000212792,0.00011951,7.55E-05,3.50E-05,1.93E-05
689,113,Whittier Narrows-01,1987,1001,Rosamond - Goode Ranch,321,24274,5.99,30,150,14.5,6,81.74,83.59,72.14,271.441,0,NA,NA,NA,0.06497046,3.18201,0.301428,0.06502473,0.06535544,0.06598308,0.06725954,0.06823519,0.07708928,0.09398792,0.111641,0.145665,0.149878,0.166082,0.159454,0.107526,0.0553155,0.03215639,0.0115181,0.006323806,0.001696104,0.000824195,0.00048924,0.000219666,0.000122486
690,113,Whittier Narrows-01,1987,1001,San Gabriel - E Grand Ave,528,90019,5.99,30,150,14.5,6,0,15.2,90,401.37,1,318,639,2467,0.23837,15.5657,2.05769,0.241879,0.244067,0.265542,0.260932,0.274461,0.41018,0.464664,0.634959,0.62531,0.42955,0.551541,0.494889,0.588431,0.461428,0.178121,0.08057543,0.0420754,0.01308317,0.006350837,0.003800711,0.00155104,0.00084883
691,113,Whittier Narrows-01,1987,1001,San Marino - SW Academy,338,24401,5.99,30,150,14.5,6,1.57,15.94,83.72,379.43,1,320,1040,2073,0.167576,9.81094,1.66483,0.16788,0.171623,0.202513,0.21896,0.244815,0.28032,0.420832,0.393163,0.348318,0.305708,0.24354,0.241813,0.161514,0.236702,0.110645,0.07267574,0.03221457,0.01042155,0.005126768,0.003043566,0.001257455,0.000690926
692,113,Whittier Narrows-01,1987,1001,Santa Fe Springs - E.Joslin,570,90077,5.99,30,150,14.5,6,11.47,18.49,-90,308.64509,0,937,1958,4326,0.433022,28.2908,3.26559,0.436882,0.440765,0.445997,0.442505,0.440945,0.555861,0.716405,1.0539,0.904169,1.24225,0.960899,0.843488,1.03034,0.46539,0.206692,0.06395798,0.05588018,0.02194207,0.01060779,0.006176744,0.002484716,0.001333938
693,113,Whittier Narrows-01,1987,1001,Santa Monica - Second St,543,90048,5.99,30,150,14.5,6,32.8,35.86,-19.75,370.789,0,749,1573,2476,0.03738328,3.03518,0.471311,0.03788783,0.038049,0.04156783,0.03937832,0.04069645,0.05385494,0.07093384,0.07629102,0.07695308,0.07648795,0.07697953,0.07655573,0.08854917,0.05929963,0.04072264,0.03663548,0.0103231,0.00352855,0.002508799,0.001310881,0.000362665,0.000193032
